"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"6820","CSP40.g16141","CSP40.scaffold01651",184593,185864,1272,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013510"
"6821","CSP40.g16142","CSP40.scaffold01651",188178,189663,1486,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004992"
"6822","CSP40.g16143","CSP40.scaffold01651",190219,190995,777,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014341"
"6823","CSP40.g16144","CSP40.scaffold01651",191295,191799,505,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012603"
"6824","CSP40.g16145","CSP40.scaffold01651",192020,192317,298,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016276"
"6825","CSP40.g16146","CSP40.scaffold01651",192633,195475,2843,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002129"
"6826","CSP40.g16147","CSP40.scaffold01651",195674,196508,835,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006809"
"6827","CSP40.g16148","CSP40.scaffold01651",196948,198110,1163,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006811"
"6828","CSP40.g16149","CSP40.scaffold01651",198286,203262,4977,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013657"
"6829","CSP40.g1615","CSP40.scaffold00051",1470,3014,1545,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011682"
"6830","CSP40.g16150","CSP40.scaffold01651",204753,209297,4545,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001563"
"6831","CSP40.g16151","CSP40.scaffold01651",209575,210922,1348,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012084"
"6832","CSP40.g16152","CSP40.scaffold01651",211897,215101,3205,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009305"
"6833","CSP40.g16153","CSP40.scaffold01651",220501,221096,596,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011807"
"6834","CSP40.g16154","CSP40.scaffold01651",221331,223044,1714,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008481"
"6835","CSP40.g16155","CSP40.scaffold01651",223513,225550,2038,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000181"
"6836","CSP40.g16156","CSP40.scaffold01651",227009,229824,2816,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008480"
"6837","CSP40.g16157","CSP40.scaffold01651",230495,230902,408,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008479"
"6838","CSP40.g16158","CSP40.scaffold01651",231392,231854,463,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013214"
"6839","CSP40.g16159","CSP40.scaffold01651",233803,234420,618,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017337"
"6840","CSP40.g1616","CSP40.scaffold00051",3202,4484,1283,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008159"
"6841","CSP40.g16160","CSP40.scaffold01651",235925,238860,2936,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008478"
"6842","CSP40.g16161","CSP40.scaffold01651",239456,240637,1182,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003245"
"6843","CSP40.g16162","CSP40.scaffold01651",242272,243332,1061,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011806"
"6844","CSP40.g16163","CSP40.scaffold01651",243476,243839,364,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008477"
"6845","CSP40.g16164","CSP40.scaffold01651",244468,245050,583,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008476"
"6846","CSP40.g16165","CSP40.scaffold01651",246018,251083,5066,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000063"
"6847","CSP40.g16166","CSP40.scaffold01651",252220,252933,714,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"6848","CSP40.g16167","CSP40.scaffold01651",253394,253875,482,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018744"
"6849","CSP40.g16168","CSP40.scaffold01652",2,178,177,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0024101"
"6850","CSP40.g16169","CSP40.scaffold01652",6977,8769,1793,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002593"
"6851","CSP40.g1617","CSP40.scaffold00051",4915,7881,2967,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008160"
"6852","CSP40.g16170","CSP40.scaffold01652",12352,14658,2307,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002593"
"6853","CSP40.g16171","CSP40.scaffold01652",18012,18482,471,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002593"
"6854","CSP40.g16172","CSP40.scaffold01652",20991,22272,1282,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000361"
"6855","CSP40.g16173","CSP40.scaffold01652",23621,24380,760,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"6856","CSP40.g16174","CSP40.scaffold01652",38707,39147,441,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002267"
"6857","CSP40.g16175","CSP40.scaffold01652",45061,49401,4341,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001533"
"6858","CSP40.g16176","CSP40.scaffold01652",53539,53787,249,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017907"
"6859","CSP40.g16177","CSP40.scaffold01652",58149,60790,2642,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004577"
"6860","CSP40.g16178","CSP40.scaffold01652",60847,62669,1823,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001551"
"6861","CSP40.g16179","CSP40.scaffold01652",62767,64057,1291,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002591"
"6862","CSP40.g1618","CSP40.scaffold00051",8552,10440,1889,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008161"
"6863","CSP40.g16180","CSP40.scaffold01652",64564,65702,1139,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003278"
"6864","CSP40.g16181","CSP40.scaffold01652",66855,68291,1437,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005097"
"6865","CSP40.g16182","CSP40.scaffold01652",70639,72078,1440,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005097"
"6866","CSP40.g16183","CSP40.scaffold01652",73207,74796,1590,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001251"
"6867","CSP40.g16184","CSP40.scaffold01652",75008,76644,1637,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016283"
"6868","CSP40.g16185","CSP40.scaffold01652",79571,80545,975,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016753"
"6869","CSP40.g16186","CSP40.scaffold01652",96898,97518,621,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016753"
"6870","CSP40.g16187","CSP40.scaffold01652",99421,99971,551,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"6871","CSP40.g16188","CSP40.scaffold01658",441,6688,6248,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008042"
"6872","CSP40.g16189","CSP40.scaffold01658",7268,11907,4640,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004371"
"6873","CSP40.g1619","CSP40.scaffold00051",11066,14268,3203,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011683"
"6874","CSP40.g16190","CSP40.scaffold01658",12328,14425,2098,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008040"
"6875","CSP40.g16191","CSP40.scaffold01658",14573,15030,458,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008041"
"6876","CSP40.g16192","CSP40.scaffold01658",15278,17008,1731,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008050"
"6877","CSP40.g16193","CSP40.scaffold01658",17213,17463,251,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014700"
"6878","CSP40.g16194","CSP40.scaffold01658",18040,20165,2126,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003176"
"6879","CSP40.g16195","CSP40.scaffold01658",20491,22028,1538,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004374"
"6880","CSP40.g16196","CSP40.scaffold01658",25914,27419,1506,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008049"
"6881","CSP40.g16197","CSP40.scaffold01658",29461,30674,1214,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002237"
"6882","CSP40.g16198","CSP40.scaffold01658",31218,32353,1136,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004855"
"6883","CSP40.g16199","CSP40.scaffold01658",32965,33569,605,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004856"
"6884","CSP40.g162","CSP40.scaffold00015",14847,20645,5799,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015882"
"6885","CSP40.g1620","CSP40.scaffold00051",15534,17106,1573,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011688"
"6886","CSP40.g16200","CSP40.scaffold01658",37851,38758,908,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009862"
"6887","CSP40.g16201","CSP40.scaffold01658",38884,39356,473,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005045"
"6888","CSP40.g16202","CSP40.scaffold01658",39845,40236,392,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019339"
"6889","CSP40.g16203","CSP40.scaffold01658",40419,44736,4318,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012287"
"6890","CSP40.g16204","CSP40.scaffold01658",47135,49189,2055,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000097"
"6891","CSP40.g16205","CSP40.scaffold01658",53344,61617,8274,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009864"
"6892","CSP40.g16206","CSP40.scaffold01658",62971,67171,4201,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016291"
"6893","CSP40.g16207","CSP40.scaffold01658",68006,76339,8334,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002238"
"6894","CSP40.g16208","CSP40.scaffold01658",76610,94358,17749,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009863"
"6895","CSP40.g16209","CSP40.scaffold01658",96120,97736,1617,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002700"
"6896","CSP40.g1621","CSP40.scaffold00051",19908,25074,5167,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008169"
"6897","CSP40.g16210","CSP40.scaffold01658",98684,101408,2725,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012288"
"6898","CSP40.g16211","CSP40.scaffold01658",112995,114493,1499,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016294"
"6899","CSP40.g16212","CSP40.scaffold01658",115101,116645,1545,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004858"
"6900","CSP40.g16213","CSP40.scaffold01658",116987,118776,1790,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004859"
"6901","CSP40.g16214","CSP40.scaffold01658",119381,120283,903,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013390"
"6902","CSP40.g16215","CSP40.scaffold01658",120642,122071,1430,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003392"
"6903","CSP40.g16216","CSP40.scaffold01658",122500,124109,1610,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0024066"
"6904","CSP40.g16217","CSP40.scaffold01658",125630,127615,1986,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000746"
"6905","CSP40.g16218","CSP40.scaffold01658",127973,129754,1782,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014776"
"6906","CSP40.g16219","CSP40.scaffold01658",130540,131143,604,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015162"
"6907","CSP40.g1622","CSP40.scaffold00051",37394,39910,2517,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008165"
"6908","CSP40.g16220","CSP40.scaffold01658",139743,142194,2452,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008072"
"6909","CSP40.g16221","CSP40.scaffold01658",143411,145143,1733,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013163"
"6910","CSP40.g16222","CSP40.scaffold01658",145221,147627,2407,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004386"
"6911","CSP40.g16223","CSP40.scaffold01658",147972,153080,5109,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008075"
"6912","CSP40.g16224","CSP40.scaffold01658",153350,154388,1039,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011645"
"6913","CSP40.g16225","CSP40.scaffold01658",154617,155075,459,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011646"
"6914","CSP40.g16226","CSP40.scaffold01658",155685,156299,615,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008076"
"6915","CSP40.g16227","CSP40.scaffold01658",156628,158669,2042,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008077"
"6916","CSP40.g16228","CSP40.scaffold01658",158802,164978,6177,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008080"
"6917","CSP40.g16229","CSP40.scaffold01658",167364,172393,5030,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011647"
"6918","CSP40.g1623","CSP40.scaffold00051",40094,41418,1325,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014057"
"6919","CSP40.g16230","CSP40.scaffold01658",174503,174847,345,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015162"
"6920","CSP40.g16231","CSP40.scaffold01658",175483,176803,1321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000746"
"6921","CSP40.g16232","CSP40.scaffold01658",177689,178756,1068,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001138"
"6922","CSP40.g16233","CSP40.scaffold01658",179005,179942,938,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001138"
"6923","CSP40.g16234","CSP40.scaffold01658",180436,181942,1507,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000927"
"6924","CSP40.g16235","CSP40.scaffold01658",182142,183706,1565,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000927"
"6925","CSP40.g16236","CSP40.scaffold01658",188877,190683,1807,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001793"
"6926","CSP40.g16237","CSP40.scaffold01658",191427,193939,2513,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008078"
"6927","CSP40.g16238","CSP40.scaffold01660",994,2672,1679,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013793"
"6928","CSP40.g16239","CSP40.scaffold01660",3193,3892,700,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000345"
"6929","CSP40.g1624","CSP40.scaffold00051",41630,42778,1149,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011684"
"6930","CSP40.g16240","CSP40.scaffold01660",4625,5014,390,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0024109"
"6931","CSP40.g16241","CSP40.scaffold01660",8006,12685,4680,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015174"
"6932","CSP40.g16242","CSP40.scaffold01660",12777,15594,2818,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015174"
"6933","CSP40.g16243","CSP40.scaffold01660",16193,16621,429,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015174"
"6934","CSP40.g16244","CSP40.scaffold01660",16684,19101,2418,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015174"
"6935","CSP40.g16245","CSP40.scaffold01662",5207,6814,1608,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"6936","CSP40.g16246","CSP40.scaffold01666",49,354,306,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010487"
"6937","CSP40.g16247","CSP40.scaffold01666",1367,3193,1827,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009510"
"6938","CSP40.g16248","CSP40.scaffold01666",3490,6377,2888,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004771"
"6939","CSP40.g16249","CSP40.scaffold01667",2,704,703,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015372"
"6940","CSP40.g1625","CSP40.scaffold00051",44114,44940,827,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001237"
"6941","CSP40.g16250","CSP40.scaffold01667",1591,14850,13260,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002618"
"6942","CSP40.g16251","CSP40.scaffold01667",16661,18500,1840,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012091"
"6943","CSP40.g16252","CSP40.scaffold01667",22716,23455,740,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009318"
"6944","CSP40.g16253","CSP40.scaffold01667",23775,25866,2092,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009317"
"6945","CSP40.g16254","CSP40.scaffold01667",39527,42732,3206,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009316"
"6946","CSP40.g16255","CSP40.scaffold01667",43238,47815,4578,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009315"
"6947","CSP40.g16256","CSP40.scaffold01667",48211,50020,1810,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009314"
"6948","CSP40.g16257","CSP40.scaffold01667",54393,55101,709,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012090"
"6949","CSP40.g16258","CSP40.scaffold01667",57427,60241,2815,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004723"
"6950","CSP40.g16259","CSP40.scaffold01667",71310,83915,12606,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009312"
"6951","CSP40.g1626","CSP40.scaffold00051",45815,46810,996,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008166"
"6952","CSP40.g16260","CSP40.scaffold01667",85702,87558,1857,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012089"
"6953","CSP40.g16261","CSP40.scaffold01667",87693,88048,356,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014897"
"6954","CSP40.g16262","CSP40.scaffold01667",89381,89825,445,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014897"
"6955","CSP40.g16263","CSP40.scaffold01667",90697,91032,336,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"6956","CSP40.g16264","CSP40.scaffold01667",91633,92070,438,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012088"
"6957","CSP40.g16265","CSP40.scaffold01667",100800,101841,1042,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009311"
"6958","CSP40.g16266","CSP40.scaffold01667",102488,105044,2557,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012087"
"6959","CSP40.g16267","CSP40.scaffold01667",109441,111409,1969,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013526"
"6960","CSP40.g16268","CSP40.scaffold01667",113688,115041,1354,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009310"
"6961","CSP40.g16269","CSP40.scaffold01667",116095,118163,2069,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000997"
"6962","CSP40.g1627","CSP40.scaffold00051",46916,47934,1019,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012543"
"6963","CSP40.g16270","CSP40.scaffold01667",118605,125335,6731,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000244"
"6964","CSP40.g16271","CSP40.scaffold01667",128182,130388,2207,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004482"
"6965","CSP40.g16272","CSP40.scaffold01667",130763,133753,2991,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008482"
"6966","CSP40.g16273","CSP40.scaffold01667",140372,142127,1756,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008483"
"6967","CSP40.g16274","CSP40.scaffold01667",142210,143437,1228,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008484"
"6968","CSP40.g16275","CSP40.scaffold01667",144989,146507,1519,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008485"
"6969","CSP40.g16276","CSP40.scaffold01667",149060,150051,992,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008486"
"6970","CSP40.g16277","CSP40.scaffold01667",150348,152765,2418,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008487"
"6971","CSP40.g16278","CSP40.scaffold01667",155181,156439,1259,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008488"
"6972","CSP40.g16279","CSP40.scaffold01667",156791,157450,660,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008489"
