"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"8546","GCK72_008546","III",2033887,2034906,1020,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8547","GCK72_008547","III",2035818,2036914,1097,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8548","GCK72_008548","III",2037416,2038435,1020,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8549","GCK72_008549","III",2039578,2040644,1067,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8550","GCK72_008550","III",2041677,2042694,1018,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8551","GCK72_008551","III",2043118,2044184,1067,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8552","GCK72_008552","III",2044828,2045893,1066,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8553","GCK72_008553","III",2059148,2061231,2084,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016508"
"8554","GCK72_008554","III",2064915,2065244,330,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8555","GCK72_008555","III",2067425,2067982,558,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001812"
"8556","GCK72_008556","III",2082386,2083363,978,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8557","GCK72_008557","III",2085653,2086585,933,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8558","GCK72_008558","III",2088546,2088920,375,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8559","GCK72_008559","III",2089988,2091007,1020,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8560","GCK72_008560","III",2091448,2095196,3749,"-","WormBase","gene",NA,NA,"1","WormBase","nontranslating_CDS",NA,NA,NA,NA,NA,NA,NA
"8561","GCK72_008561","III",2093268,2094334,1067,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8562","GCK72_008562","III",2095700,2096723,1024,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8563","GCK72_008563","III",2098423,2099439,1017,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8564","GCK72_008564","III",2104164,2105227,1064,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8565","GCK72_008565","III",2108216,2109288,1073,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8566","GCK72_008566","III",2109900,2110966,1067,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8567","GCK72_008567","III",2111906,2112927,1022,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8568","GCK72_008568","III",2113696,2116552,2857,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8569","GCK72_008569","III",2119403,2120413,1011,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8570","GCK72_008570","III",2121291,2125815,4525,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8571","GCK72_008571","III",2127399,2128422,1024,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8572","GCK72_008572","III",2134076,2135068,993,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8573","GCK72_008573","III",2135608,2135943,336,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8574","GCK72_008574","III",2137106,2140258,3153,"-","WormBase","gene",NA,NA,"1","WormBase","nontranslating_CDS",NA,NA,NA,NA,NA,NA,NA
"8575","GCK72_008575","III",2140921,2143830,2910,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015088"
"8576","GCK72_008576","III",2144860,2147744,2885,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002295"
"8577","GCK72_008577","III",2147752,2148463,712,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002295"
"8578","GCK72_008578","III",2149635,2150213,579,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015088"
"8579","GCK72_008579","III",2151534,2152016,483,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8580","GCK72_008580","III",2152786,2153025,240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022371"
"8581","GCK72_008581","III",2154036,2154707,672,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8582","GCK72_008582","III",2155619,2157129,1511,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015088"
"8583","GCK72_008583","III",2157765,2158724,960,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015088"
"8584","GCK72_008584","III",2159563,2160525,963,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015088"
"8585","GCK72_008585","III",2161955,2162575,621,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012653"
"8586","GCK72_008586","III",2163182,2163550,369,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001310"
"8587","GCK72_008587","III",2167785,2169132,1348,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8588","GCK72_008588","III",2170137,2182379,12243,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006271"
"8589","GCK72_008589","III",2188258,2190132,1875,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006270"
"8590","GCK72_008590","III",2191356,2193712,2357,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000979"
"8591","GCK72_008591","III",2195342,2196010,669,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8592","GCK72_008592","III",2197251,2198316,1066,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8593","GCK72_008593","III",2210411,2225026,14616,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006287"
"8594","GCK72_008594","III",2217153,2220933,3781,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013910"
"8595","GCK72_008595","III",2226410,2229431,3022,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002941"
"8596","GCK72_008596","III",2228200,2231866,3667,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001158"
"8597","GCK72_008597","III",2233533,2233877,345,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017535"
"8598","GCK72_008598","III",2234763,2246539,11777,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002941"
"8599","GCK72_008599","III",2234796,2235140,345,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017535"
"8600","GCK72_008600","III",2236128,2236469,342,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017535"
"8601","GCK72_008601","III",2238291,2241239,2949,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000170"
"8602","GCK72_008602","III",2271527,2273387,1861,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001971"
"8603","GCK72_008603","III",2283140,2284132,993,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001971"
"8604","GCK72_008604","III",2297144,2297985,842,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8605","GCK72_008605","III",2298655,2300846,2192,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8606","GCK72_008606","III",2301423,2302374,952,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8607","GCK72_008607","III",2302310,2309586,7277,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8608","GCK72_008608","III",2303419,2304272,854,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8609","GCK72_008609","III",2315833,2319684,3852,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002586"
"8610","GCK72_008610","III",2320305,2324766,4462,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002293"
"8611","GCK72_008611","III",2325180,2334594,9415,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002586"
"8612","GCK72_008612","III",2335052,2339237,4186,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002586"
"8613","GCK72_008613","III",2348126,2348611,486,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016717"
"8614","GCK72_008614","III",2350919,2356210,5292,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008828"
"8615","GCK72_008615","III",2353749,2355202,1454,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011935"
"8616","GCK72_008616","III",2357594,2365347,7754,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008827"
"8617","GCK72_008617","III",2365627,2366752,1126,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011934"
"8618","GCK72_008618","III",2367519,2371610,4092,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008826"
"8619","GCK72_008619","III",2372142,2374078,1937,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006265"
"8620","GCK72_008620","III",2378980,2402229,23250,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002940"
"8621","GCK72_008621","III",2404374,2409761,5388,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001340"
"8622","GCK72_008622","III",2421554,2422881,1328,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8623","GCK72_008623","III",2425745,2426065,321,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016553"
"8624","GCK72_008624","III",2433408,2440732,7325,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002291"
"8625","GCK72_008625","III",2441643,2444887,3245,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006257"
"8626","GCK72_008626","III",2445274,2455340,10067,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003916"
"8627","GCK72_008627","III",2455146,2456482,1337,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8628","GCK72_008628","III",2466080,2467902,1823,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003917"
"8629","GCK72_008629","III",2466119,2466664,546,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8630","GCK72_008630","III",2468427,2474923,6497,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006258"
"8631","GCK72_008631","III",2475663,2477240,1578,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003918"
"8632","GCK72_008632","III",2478822,2481295,2474,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006259"
"8633","GCK72_008633","III",2480127,2480414,288,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0022179"
"8634","GCK72_008634","III",2487961,2490763,2803,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003919"
"8635","GCK72_008635","III",2491056,2493904,2849,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003920"
"8636","GCK72_008636","III",2499105,2500303,1199,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001400"
"8637","GCK72_008637","III",2517535,2528652,11118,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006260"
"8638","GCK72_008638","III",2528469,2535465,6997,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002937"
"8639","GCK72_008639","III",2547075,2557216,10142,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002938"
"8640","GCK72_008640","III",2551902,2558299,6398,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002939"
"8641","GCK72_008641","III",2559038,2560834,1797,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000187"
"8642","GCK72_008642","III",2561059,2561996,938,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002351"
"8643","GCK72_008643","III",2564252,2564587,336,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002033"
"8644","GCK72_008644","III",2565815,2566656,842,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016518"
"8645","GCK72_008645","III",2569046,2569313,268,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8646","GCK72_008646","III",2570231,2571145,915,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002351"
"8647","GCK72_008647","III",2572912,2573335,424,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002033"
"8648","GCK72_008648","III",2573399,2577057,3659,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8649","GCK72_008649","III",2573401,2573736,336,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002033"
"8650","GCK72_008650","III",2575906,2579377,3472,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019705"
"8651","GCK72_008651","III",2580679,2580946,268,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8652","GCK72_008652","III",2585874,2586519,646,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016518"
"8653","GCK72_008653","III",2588979,2589977,999,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8654","GCK72_008654","III",2592828,2595355,2528,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000139"
"8655","GCK72_008655","III",2603649,2603916,268,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8656","GCK72_008656","III",2604789,2605683,895,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002351"
"8657","GCK72_008657","III",2609983,2610350,368,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016518"
"8658","GCK72_008658","III",2611469,2611740,272,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8659","GCK72_008659","III",2614417,2614734,318,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019705"
"8660","GCK72_008660","III",2615699,2617116,1418,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8661","GCK72_008661","III",2618353,2621658,3306,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019074"
"8662","GCK72_008662","III",2622745,2623837,1093,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8663","GCK72_008663","III",2625850,2626635,786,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8664","GCK72_008664","III",2626682,2630148,3467,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002937"
"8665","GCK72_008665","III",2642159,2646448,4290,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002938"
"8666","GCK72_008666","III",2646803,2652879,6077,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002939"
"8667","GCK72_008667","III",2655534,2655797,264,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000187"
"8668","GCK72_008668","III",2655963,2657114,1152,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002351"
"8669","GCK72_008669","III",2663724,2664534,811,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000139"
"8670","GCK72_008670","III",2666398,2667083,686,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8671","GCK72_008671","III",2668806,2671448,2643,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002729"
"8672","GCK72_008672","III",2676512,2677314,803,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019705"
"8673","GCK72_008673","III",2678015,2678300,286,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8674","GCK72_008674","III",2679005,2679879,875,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010470"
"8675","GCK72_008675","III",2680403,2682817,2415,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0019074"
"8676","GCK72_008676","III",2684213,2685305,1093,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8677","GCK72_008677","III",2693706,2694773,1068,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8678","GCK72_008678","III",2697374,2698020,647,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8679","GCK72_008679","III",2698402,2699019,618,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8680","GCK72_008680","III",2700668,2703820,3153,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000012"
"8681","GCK72_008681","III",2705054,2706818,1765,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000155"
"8682","GCK72_008682","III",2709764,2710153,390,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023883"
"8683","GCK72_008683","III",2712790,2714111,1322,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0023884"
"8684","GCK72_008684","III",2714971,2715373,403,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017464"
"8685","GCK72_008685","III",2720098,2721370,1273,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002295"
"8686","GCK72_008686","III",2721442,2725101,3660,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001148"
"8687","GCK72_008687","III",2725965,2729796,3832,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000720"
"8688","GCK72_008688","III",2730571,2732389,1819,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003203"
"8689","GCK72_008689","III",2732710,2733305,596,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003203"
"8690","GCK72_008690","III",2736044,2736504,461,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013249"
"8691","GCK72_008691","III",2736751,2740052,3302,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008869"
"8692","GCK72_008692","III",2740549,2742386,1838,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004588"
"8693","GCK72_008693","III",2742681,2743573,893,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001794"
"8694","GCK72_008694","III",2744359,2746507,2149,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004588"
"8695","GCK72_008695","III",2744490,2745647,1158,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001794"
"8696","GCK72_008696","III",2746848,2748919,2072,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011105"
"8697","GCK72_008697","III",2749586,2755302,5717,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006643"
"8698","GCK72_008698","III",2758804,2760486,1683,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000830"
"8699","GCK72_008699","III",2761367,2769625,8259,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006644"
"8700","GCK72_008700","III",2769745,2773616,3872,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011950"
"8701","GCK72_008701","III",2773740,2777739,4000,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009308"
"8702","GCK72_008702","III",2778193,2780475,2283,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008868"
"8703","GCK72_008703","III",2780738,2786351,5614,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014385"
"8704","GCK72_008704","III",2786662,2787195,534,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010984"
"8705","GCK72_008705","III",2787481,2789275,1795,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006264"
"8706","GCK72_008706","III",2790154,2793508,3355,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002423"
"8707","GCK72_008707","III",2798046,2799120,1075,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8708","GCK72_008708","III",2798403,2799770,1368,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8709","GCK72_008709","III",2800013,2802994,2982,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000173"
"8710","GCK72_008710","III",2804749,2807376,2628,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010979"
"8711","GCK72_008711","III",2810131,2810424,294,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"8712","GCK72_008712","III",2810180,2815115,4936,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003915"
"8713","GCK72_008713","III",2830558,2832905,2348,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018966"
"8714","GCK72_008714","III",2838872,2840967,2096,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010983"
"8715","GCK72_008715","III",2842461,2848803,6343,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006262"
