"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"4669","CSP29.g142","CSP29.scaffold30940_cov143",231718,232176,459,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020073"
"4670","CSP29.g1420","CSP29.scaffold1323_cov175",379678,382866,3189,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003832"
"4671","CSP29.g14200","CSP29.scaffold45_cov177",295094,298167,3074,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006038"
"4672","CSP29.g14201","CSP29.scaffold45_cov177",299735,302642,2908,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006039"
"4673","CSP29.g14202","CSP29.scaffold45_cov177",302948,304659,1712,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010887"
"4674","CSP29.g14203","CSP29.scaffold45_cov177",304906,305693,788,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006040"
"4675","CSP29.g14204","CSP29.scaffold45_cov177",305922,307238,1317,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006041"
"4676","CSP29.g14205","CSP29.scaffold45_cov177",309243,309918,676,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006042"
"4677","CSP29.g14206","CSP29.scaffold45_cov177",313679,314205,527,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012887"
"4678","CSP29.g14207","CSP29.scaffold45_cov177",314891,316836,1946,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002400"
"4679","CSP29.g14208","CSP29.scaffold45_cov177",317068,317881,814,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006043"
"4680","CSP29.g14209","CSP29.scaffold45_cov177",323411,325588,2178,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010888"
"4681","CSP29.g1421","CSP29.scaffold1323_cov175",383018,383973,956,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003833"
"4682","CSP29.g14210","CSP29.scaffold45_cov177",325655,326780,1126,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010889"
"4683","CSP29.g14211","CSP29.scaffold45_cov177",327014,327443,430,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013886"
"4684","CSP29.g14212","CSP29.scaffold45_cov177",327772,330204,2433,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010890"
"4685","CSP29.g14213","CSP29.scaffold45_cov177",333052,345391,12340,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006044"
"4686","CSP29.g14214","CSP29.scaffold45_cov177",345854,348718,2865,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002904"
"4687","CSP29.g14215","CSP29.scaffold45_cov177",350695,352148,1454,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006045"
"4688","CSP29.g14216","CSP29.scaffold45_cov177",356094,359176,3083,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006046"
"4689","CSP29.g14217","CSP29.scaffold45_cov177",364143,365453,1311,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013887"
"4690","CSP29.g14218","CSP29.scaffold45_cov177",369193,372422,3230,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006047"
"4691","CSP29.g14219","CSP29.scaffold45_cov177",378286,379685,1400,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006048"
"4692","CSP29.g1422","CSP29.scaffold1323_cov175",384171,385758,1588,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003834"
"4693","CSP29.g14220","CSP29.scaffold45_cov177",381030,381752,723,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006049"
"4694","CSP29.g14221","CSP29.scaffold45_cov177",382827,383614,788,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006050"
"4695","CSP29.g14222","CSP29.scaffold45_cov177",386920,387914,995,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000065"
"4696","CSP29.g14223","CSP29.scaffold45_cov177",388363,389786,1424,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000236"
"4697","CSP29.g14224","CSP29.scaffold45_cov177",390078,397335,7258,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003835"
"4698","CSP29.g14225","CSP29.scaffold45_cov177",400963,404465,3503,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000771"
"4699","CSP29.g14226","CSP29.scaffold45_cov177",405377,408806,3430,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006051"
"4700","CSP29.g14227","CSP29.scaffold45_cov177",410778,411541,764,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010891"
"4701","CSP29.g14228","CSP29.scaffold45_cov177",411771,412321,551,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014602"
"4702","CSP29.g14229","CSP29.scaffold45_cov177",412442,414185,1744,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000896"
"4703","CSP29.g1423","CSP29.scaffold1323_cov175",385994,386713,720,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006052"
"4704","CSP29.g14230","CSP29.scaffold45_cov177",414452,425480,11029,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002905"
"4705","CSP29.g14231","CSP29.scaffold45_cov177",425618,426763,1146,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000535"
"4706","CSP29.g14232","CSP29.scaffold45_cov177",426919,428048,1130,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000535"
"4707","CSP29.g14233","CSP29.scaffold45_cov177",428225,429310,1086,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000535"
"4708","CSP29.g14234","CSP29.scaffold45_cov177",429730,430827,1098,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015242"
"4709","CSP29.g14235","CSP29.scaffold45_cov177",431886,433061,1176,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015243"
"4710","CSP29.g14236","CSP29.scaffold45_cov177",434147,434386,240,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4711","CSP29.g14237","CSP29.scaffold45_cov177",436784,441380,4597,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016858"
"4712","CSP29.g14238","CSP29.scaffold45_cov177",448255,450237,1983,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010892"
"4713","CSP29.g14239","CSP29.scaffold45_cov177",451236,454428,3193,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006053"
"4714","CSP29.g1424","CSP29.scaffold1323_cov175",386850,387346,497,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006054"
"4715","CSP29.g14240","CSP29.scaffold45_cov177",454825,455443,619,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010893"
"4716","CSP29.g14241","CSP29.scaffold45_cov177",456344,460257,3914,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006055"
"4717","CSP29.g14242","CSP29.scaffold45_cov177",461055,462154,1100,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010894"
"4718","CSP29.g14243","CSP29.scaffold45_cov177",462445,463744,1300,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002401"
"4719","CSP29.g14244","CSP29.scaffold45_cov177",464300,465522,1223,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006056"
"4720","CSP29.g14245","CSP29.scaffold45_cov177",465819,466408,590,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4721","CSP29.g14246","CSP29.scaffold45_cov177",466773,467979,1207,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003836"
"4722","CSP29.g14247","CSP29.scaffold45_cov177",468952,470314,1363,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003837"
"4723","CSP29.g14248","CSP29.scaffold45_cov177",470467,471202,736,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012888"
"4724","CSP29.g14249","CSP29.scaffold45_cov177",471754,473799,2046,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003838"
"4725","CSP29.g1425","CSP29.scaffold1323_cov175",387962,390348,2387,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003839"
"4726","CSP29.g14250","CSP29.scaffold45_cov177",474123,475373,1251,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014603"
"4727","CSP29.g14251","CSP29.scaffold45_cov177",476193,477534,1342,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014603"
"4728","CSP29.g14252","CSP29.scaffold45_cov177",477830,478718,889,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006057"
"4729","CSP29.g14253","CSP29.scaffold45_cov177",484406,487730,3325,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006058"
"4730","CSP29.g14254","CSP29.scaffold45_cov177",488568,490513,1946,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000016"
"4731","CSP29.g14255","CSP29.scaffold45_cov177",490646,491726,1081,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000975"
"4732","CSP29.g14256","CSP29.scaffold45_cov177",495040,496084,1045,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000975"
"4733","CSP29.g14257","CSP29.scaffold45_cov177",496588,500396,3809,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001488"
"4734","CSP29.g14258","CSP29.scaffold45_cov177",501361,503061,1701,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010895"
"4735","CSP29.g14259","CSP29.scaffold45_cov177",503682,505277,1596,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000385"
"4736","CSP29.g1426","CSP29.scaffold1323_cov175",390537,391374,838,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006059"
"4737","CSP29.g14260","CSP29.scaffold45_cov177",505474,507831,2358,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006060"
"4738","CSP29.g14261","CSP29.scaffold45_cov177",508813,509389,577,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013888"
"4739","CSP29.g14262","CSP29.scaffold45_cov177",509738,511582,1845,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006061"
"4740","CSP29.g14263","CSP29.scaffold45_cov177",511669,513403,1735,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010896"
"4741","CSP29.g14264","CSP29.scaffold45_cov177",514603,517512,2910,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006062"
"4742","CSP29.g14265","CSP29.scaffold45_cov177",518455,524153,5699,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001489"
"4743","CSP29.g14266","CSP29.scaffold45_cov177",531613,531967,355,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010897"
"4744","CSP29.g14267","CSP29.scaffold45_cov177",534273,535203,931,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010898"
"4745","CSP29.g14268","CSP29.scaffold45_cov177",537506,538137,632,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4746","CSP29.g14269","CSP29.scaffold45_cov177",539450,544329,4880,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001294"
"4747","CSP29.g1427","CSP29.scaffold1323_cov175",391723,395664,3942,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006063"
"4748","CSP29.g14270","CSP29.scaffold45_cov177",544557,546214,1658,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015917"
"4749","CSP29.g14271","CSP29.scaffold45_cov177",546751,551539,4789,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001294"
"4750","CSP29.g14272","CSP29.scaffold45_cov177",552188,554903,2716,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4751","CSP29.g14273","CSP29.scaffold45_cov177",556426,559703,3278,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015960"
"4752","CSP29.g14274","CSP29.scaffold45_cov177",561112,562451,1340,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003643"
"4753","CSP29.g14275","CSP29.scaffold45_cov177",565610,567096,1487,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006064"
"4754","CSP29.g14276","CSP29.scaffold45_cov177",567611,568652,1042,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006065"
"4755","CSP29.g14277","CSP29.scaffold45_cov177",569342,570962,1621,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000431"
"4756","CSP29.g14278","CSP29.scaffold45_cov177",571223,573181,1959,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000431"
"4757","CSP29.g14279","CSP29.scaffold45_cov177",573457,574188,732,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000973"
"4758","CSP29.g1428","CSP29.scaffold1323_cov175",396048,396325,278,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010899"
"4759","CSP29.g14280","CSP29.scaffold45_cov177",574689,575090,402,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4760","CSP29.g14281","CSP29.scaffold45_cov177",575270,575542,273,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4761","CSP29.g14282","CSP29.scaffold45_cov177",575896,577596,1701,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4762","CSP29.g14283","CSP29.scaffold45_cov177",577811,578659,849,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000973"
"4763","CSP29.g14284","CSP29.scaffold45_cov177",579351,580083,733,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000973"
"4764","CSP29.g14285","CSP29.scaffold45_cov177",580328,581111,784,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000973"
"4765","CSP29.g14286","CSP29.scaffold45_cov177",581287,582822,1536,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000484"
"4766","CSP29.g14287","CSP29.scaffold45_cov177",589546,593390,3845,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018063"
"4767","CSP29.g14288","CSP29.scaffold45_cov177",593550,594187,638,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016859"
"4768","CSP29.g14289","CSP29.scaffold45_cov177",594387,594999,613,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016859"
"4769","CSP29.g1429","CSP29.scaffold1323_cov175",396529,403731,7203,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002906"
"4770","CSP29.g14290","CSP29.scaffold45_cov177",595215,595794,580,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016859"
"4771","CSP29.g14291","CSP29.scaffold45_cov177",595925,597401,1477,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000431"
"4772","CSP29.g14292","CSP29.scaffold45_cov177",597622,599095,1474,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003840"
"4773","CSP29.g14293","CSP29.scaffold45_cov177",600080,601174,1095,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4774","CSP29.g14294","CSP29.scaffold45_cov177",606529,606989,461,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4775","CSP29.g14295","CSP29.scaffold45_cov177",608031,609215,1185,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4776","CSP29.g14296","CSP29.scaffold45_cov177",609399,610334,936,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4777","CSP29.g14297","CSP29.scaffold45_cov177",610897,612291,1395,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000897"
"4778","CSP29.g14298","CSP29.scaffold45_cov177",616554,617655,1102,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018064"
"4779","CSP29.g14299","CSP29.scaffold45_cov177",617790,618040,251,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020074"
"4780","CSP29.g143","CSP29.scaffold30940_cov143",232610,233156,547,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000220"
"4781","CSP29.g1430","CSP29.scaffold1323_cov175",404378,407434,3057,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018065"
"4782","CSP29.g14300","CSP29.scaffold45_cov177",621490,625881,4392,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018064"
"4783","CSP29.g14301","CSP29.scaffold45_cov177",626165,627130,966,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4784","CSP29.g14302","CSP29.scaffold45_cov177",627384,628486,1103,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4785","CSP29.g14303","CSP29.scaffold45_cov177",628608,629714,1107,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4786","CSP29.g14304","CSP29.scaffold45_cov177",629851,630825,975,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4787","CSP29.g14305","CSP29.scaffold45_cov177",637390,638429,1040,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002317"
"4788","CSP29.g14306","CSP29.scaffold45_cov177",638565,639360,796,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4789","CSP29.g14307","CSP29.scaffold45_cov177",639678,640716,1039,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4790","CSP29.g14308","CSP29.scaffold45_cov177",641110,641952,843,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4791","CSP29.g14309","CSP29.scaffold45_cov177",642884,643673,790,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4792","CSP29.g1431","CSP29.scaffold1323_cov175",407814,408139,326,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006066"
"4793","CSP29.g14310","CSP29.scaffold45_cov177",644698,645500,803,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4794","CSP29.g14311","CSP29.scaffold45_cov177",646170,646968,799,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4795","CSP29.g14312","CSP29.scaffold45_cov177",647419,648448,1030,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4796","CSP29.g14313","CSP29.scaffold45_cov177",648848,649655,808,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4797","CSP29.g14314","CSP29.scaffold45_cov177",650108,650948,841,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000004"
"4798","CSP29.g14315","CSP29.scaffold45_cov177",651197,653669,2473,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001868"
"4799","CSP29.g14316","CSP29.scaffold45_cov177",654026,656309,2284,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020075"
"4800","CSP29.g14317","CSP29.scaffold45_cov177",656369,657338,970,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012721"
"4801","CSP29.g14318","CSP29.scaffold45_cov177",657862,658706,845,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012721"
"4802","CSP29.g14319","CSP29.scaffold45_cov177",659215,661042,1828,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"4803","CSP29.g1432","CSP29.scaffold1323_cov175",410088,412203,2116,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006067"
"4804","CSP29.g14320","CSP29.scaffold45_cov177",661204,661832,629,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020076"
"4805","CSP29.g14321","CSP29.scaffold45_cov177",662357,662675,319,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020077"
"4806","CSP29.g14322","CSP29.scaffold45_cov177",662822,663180,359,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015961"
"4807","CSP29.g14323","CSP29.scaffold45_cov177",663689,663973,285,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018066"
"4808","CSP29.g14324","CSP29.scaffold45_cov177",664912,665538,627,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018067"
"4809","CSP29.g14325","CSP29.scaffold45_cov177",665777,666091,315,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015244"
"4810","CSP29.g14326","CSP29.scaffold45_cov177",667107,667738,632,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003841"
"4811","CSP29.g14327","CSP29.scaffold45_cov177",667821,668228,408,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014604"
"4812","CSP29.g14328","CSP29.scaffold45_cov177",668742,669087,346,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002103"
"4813","CSP29.g14329","CSP29.scaffold45_cov177",669374,669727,354,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000571"
"4814","CSP29.g1433","CSP29.scaffold1323_cov175",412418,413131,714,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020078"
"4815","CSP29.g14330","CSP29.scaffold45_cov177",669884,672299,2416,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000467"
"4816","CSP29.g14331","CSP29.scaffold45_cov177",672700,673060,361,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000571"
