"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"470","CBOVI.g1042","CBOVI.ctg00001_chrV",5050235,5050796,562,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006949"
"471","CBOVI.g10420","CBOVI.ctg00007_chrI",2200501,2211534,11034,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006161"
"472","CBOVI.g10421","CBOVI.ctg00007_chrI",2215460,2217807,2348,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009307"
"473","CBOVI.g10422","CBOVI.ctg00007_chrI",2218495,2224838,6344,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004720"
"474","CBOVI.g10423","CBOVI.ctg00007_chrI",2230933,2231838,906,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006288"
"475","CBOVI.g10424","CBOVI.ctg00007_chrI",2232025,2232959,935,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004782"
"476","CBOVI.g10425","CBOVI.ctg00007_chrI",2233444,2235472,2029,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004300"
"477","CBOVI.g10426","CBOVI.ctg00007_chrI",2235563,2236507,945,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009535"
"478","CBOVI.g10427","CBOVI.ctg00007_chrI",2236780,2241409,4630,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003143"
"479","CBOVI.g10428","CBOVI.ctg00007_chrI",2241818,2242338,521,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007806"
"480","CBOVI.g10429","CBOVI.ctg00007_chrI",2242590,2244684,2095,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007805"
"481","CBOVI.g1043","CBOVI.ctg00001_chrV",5056951,5059468,2518,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004079"
"482","CBOVI.g10430","CBOVI.ctg00007_chrI",2245203,2250424,5222,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001321"
"483","CBOVI.g10431","CBOVI.ctg00007_chrI",2250655,2254222,3568,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001835"
"484","CBOVI.g10432","CBOVI.ctg00007_chrI",2255126,2258989,3864,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008311"
"485","CBOVI.g10433","CBOVI.ctg00007_chrI",2259205,2262418,3214,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008304"
"486","CBOVI.g10434","CBOVI.ctg00007_chrI",2266848,2270016,3169,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011879"
"487","CBOVI.g10435","CBOVI.ctg00007_chrI",2270185,2271061,877,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009514"
"488","CBOVI.g10436","CBOVI.ctg00007_chrI",2271140,2273792,2653,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004773"
"489","CBOVI.g10437","CBOVI.ctg00007_chrI",2275642,2276306,665,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"490","CBOVI.g10438","CBOVI.ctg00007_chrI",2278128,2281559,3432,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007763"
"491","CBOVI.g10439","CBOVI.ctg00007_chrI",2286690,2290295,3606,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001711"
"492","CBOVI.g1044","CBOVI.ctg00001_chrV",5061623,5066885,5263,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006950"
"493","CBOVI.g10440","CBOVI.ctg00007_chrI",2294145,2294461,317,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001938"
"494","CBOVI.g10441","CBOVI.ctg00007_chrI",2297416,2306010,8595,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004280"
"495","CBOVI.g10442","CBOVI.ctg00007_chrI",2308896,2311126,2231,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001455"
"496","CBOVI.g10443","CBOVI.ctg00007_chrI",2312225,2313791,1567,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005878"
"497","CBOVI.g10444","CBOVI.ctg00007_chrI",2314959,2317137,2179,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005879"
"498","CBOVI.g10445","CBOVI.ctg00007_chrI",2317956,2320677,2722,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005880"
"499","CBOVI.g10446","CBOVI.ctg00007_chrI",2320954,2322367,1414,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005881"
"500","CBOVI.g10447","CBOVI.ctg00007_chrI",2323532,2326130,2599,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007818"
"501","CBOVI.g10448","CBOVI.ctg00007_chrI",2326395,2327533,1139,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007817"
"502","CBOVI.g10449","CBOVI.ctg00007_chrI",2327611,2328342,732,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007821"
"503","CBOVI.g1045","CBOVI.ctg00001_chrV",5068247,5070627,2381,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006951"
"504","CBOVI.g10450","CBOVI.ctg00007_chrI",2328925,2332142,3218,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004302"
"505","CBOVI.g10451","CBOVI.ctg00007_chrI",2332433,2333304,872,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007822"
"506","CBOVI.g10452","CBOVI.ctg00007_chrI",2333784,2337684,3901,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002522"
"507","CBOVI.g10453","CBOVI.ctg00007_chrI",2337823,2338688,866,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004303"
"508","CBOVI.g10454","CBOVI.ctg00007_chrI",2338926,2340235,1310,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007823"
"509","CBOVI.g10455","CBOVI.ctg00007_chrI",2340517,2341050,534,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011551"
"510","CBOVI.g10456","CBOVI.ctg00007_chrI",2341285,2342093,809,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011550"
"511","CBOVI.g10457","CBOVI.ctg00007_chrI",2342493,2344865,2373,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014562"
"512","CBOVI.g10458","CBOVI.ctg00007_chrI",2345115,2350538,5424,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003584"
"513","CBOVI.g10459","CBOVI.ctg00007_chrI",2363676,2366677,3002,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003572"
"514","CBOVI.g1046","CBOVI.ctg00001_chrV",5072347,5076718,4372,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006952"
"515","CBOVI.g10460","CBOVI.ctg00007_chrI",2367658,2372547,4890,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005293"
"516","CBOVI.g10461","CBOVI.ctg00007_chrI",2373239,2374966,1728,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003560"
"517","CBOVI.g10462","CBOVI.ctg00007_chrI",2383394,2384463,1070,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005239"
"518","CBOVI.g10463","CBOVI.ctg00007_chrI",2386904,2389349,2446,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005240"
"519","CBOVI.g10464","CBOVI.ctg00007_chrI",2391645,2392337,693,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"520","CBOVI.g10465","CBOVI.ctg00007_chrI",2393318,2395817,2500,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003447"
"521","CBOVI.g10466","CBOVI.ctg00007_chrI",2398163,2399410,1248,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003448"
"522","CBOVI.g10467","CBOVI.ctg00007_chrI",2399970,2402600,2631,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005241"
"523","CBOVI.g10468","CBOVI.ctg00007_chrI",2402668,2402970,303,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"524","CBOVI.g10469","CBOVI.ctg00007_chrI",2403059,2403984,926,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"525","CBOVI.g1047","CBOVI.ctg00001_chrV",5081228,5082036,809,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007149"
"526","CBOVI.g10470","CBOVI.ctg00007_chrI",2404029,2405380,1352,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005242"
"527","CBOVI.g10471","CBOVI.ctg00007_chrI",2407766,2408249,484,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015412"
"528","CBOVI.g10472","CBOVI.ctg00007_chrI",2410743,2411028,286,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017034"
"529","CBOVI.g10473","CBOVI.ctg00007_chrI",2412135,2415506,3372,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002769"
"530","CBOVI.g10474","CBOVI.ctg00007_chrI",2417908,2419980,2073,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002770"
"531","CBOVI.g10475","CBOVI.ctg00007_chrI",2426910,2428576,1667,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003561"
"532","CBOVI.g10476","CBOVI.ctg00007_chrI",2429673,2430480,808,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012730"
"533","CBOVI.g10477","CBOVI.ctg00007_chrI",2430593,2431988,1396,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002336"
"534","CBOVI.g10478","CBOVI.ctg00007_chrI",2432151,2433877,1727,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000804"
"535","CBOVI.g10479","CBOVI.ctg00007_chrI",2434934,2442180,7247,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010566"
"536","CBOVI.g1048","CBOVI.ctg00001_chrV",5082181,5085073,2893,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007148"
"537","CBOVI.g10480","CBOVI.ctg00007_chrI",2449059,2457190,8132,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005243"
"538","CBOVI.g10481","CBOVI.ctg00007_chrI",2458246,2461926,3681,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010567"
"539","CBOVI.g10482","CBOVI.ctg00007_chrI",2462713,2467749,5037,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010568"
"540","CBOVI.g10483","CBOVI.ctg00007_chrI",2468875,2471646,2772,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002771"
"541","CBOVI.g10484","CBOVI.ctg00007_chrI",2478999,2481269,2271,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009132"
"542","CBOVI.g10485","CBOVI.ctg00007_chrI",2481485,2482917,1433,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012032"
"543","CBOVI.g10486","CBOVI.ctg00007_chrI",2484388,2494062,9675,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002065"
"544","CBOVI.g10487","CBOVI.ctg00007_chrI",2494633,2496135,1503,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005561"
"545","CBOVI.g10488","CBOVI.ctg00007_chrI",2499264,2500337,1074,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013496"
"546","CBOVI.g10489","CBOVI.ctg00007_chrI",2500519,2504033,3515,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005562"
"547","CBOVI.g1049","CBOVI.ctg00001_chrV",5085403,5086522,1120,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007147"
"548","CBOVI.g10490","CBOVI.ctg00007_chrI",2506541,2508179,1639,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012778"
"549","CBOVI.g10491","CBOVI.ctg00007_chrI",2508430,2509870,1441,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000701"
"550","CBOVI.g10492","CBOVI.ctg00007_chrI",2513322,2514032,711,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015413"
"551","CBOVI.g10493","CBOVI.ctg00007_chrI",2520714,2521011,298,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014216"
"552","CBOVI.g10494","CBOVI.ctg00007_chrI",2522704,2524967,2264,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009528"
"553","CBOVI.g10495","CBOVI.ctg00007_chrI",2525720,2527382,1663,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008712"
"554","CBOVI.g10496","CBOVI.ctg00007_chrI",2527639,2528441,803,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008711"
"555","CBOVI.g10497","CBOVI.ctg00007_chrI",2528883,2530816,1934,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008710"
"556","CBOVI.g10498","CBOVI.ctg00007_chrI",2531069,2533044,1976,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011876"
"557","CBOVI.g10499","CBOVI.ctg00007_chrI",2533214,2544892,11679,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008705"
"558","CBOVI.g105","CBOVI.ctg00001_chrV",445790,448059,2270,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014603"
"559","CBOVI.g1050","CBOVI.ctg00001_chrV",5087094,5092408,5315,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007146"
"560","CBOVI.g10500","CBOVI.ctg00007_chrI",2547086,2551082,3997,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004527"
"561","CBOVI.g10501","CBOVI.ctg00007_chrI",2551856,2552282,427,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004526"
"562","CBOVI.g10502","CBOVI.ctg00007_chrI",2556125,2557493,1369,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008704"
"563","CBOVI.g10503","CBOVI.ctg00007_chrI",2559664,2562455,2792,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008703"
"564","CBOVI.g10504","CBOVI.ctg00007_chrI",2562560,2563247,688,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014802"
"565","CBOVI.g10505","CBOVI.ctg00007_chrI",2563514,2565347,1834,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004627"
"566","CBOVI.g10506","CBOVI.ctg00007_chrI",2569558,2584107,14550,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011885"
"567","CBOVI.g10507","CBOVI.ctg00007_chrI",2595333,2599012,3680,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012477"
"568","CBOVI.g10508","CBOVI.ctg00007_chrI",2602031,2604246,2216,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0020618"
"569","CBOVI.g10509","CBOVI.ctg00007_chrI",2605175,2608851,3677,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012477"
"570","CBOVI.g1051","CBOVI.ctg00001_chrV",5092984,5095212,2229,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007145"
"571","CBOVI.g10510","CBOVI.ctg00007_chrI",2620392,2624463,4072,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009205"
"572","CBOVI.g10511","CBOVI.ctg00007_chrI",2626245,2627805,1561,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003552"
"573","CBOVI.g10512","CBOVI.ctg00007_chrI",2631748,2641095,9348,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008728"
"574","CBOVI.g10513","CBOVI.ctg00007_chrI",2641205,2643900,2696,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008729"
"575","CBOVI.g10514","CBOVI.ctg00007_chrI",2644096,2648791,4696,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011887"
"576","CBOVI.g10515","CBOVI.ctg00007_chrI",2654029,2660494,6466,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"577","CBOVI.g10516","CBOVI.ctg00007_chrI",2661576,2664617,3042,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005898"
"578","CBOVI.g10517","CBOVI.ctg00007_chrI",2664701,2665502,802,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"579","CBOVI.g10518","CBOVI.ctg00007_chrI",2665715,2668906,3192,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003786"
"580","CBOVI.g10519","CBOVI.ctg00007_chrI",2669682,2675718,6037,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005899"
"581","CBOVI.g1052","CBOVI.ctg00001_chrV",5095812,5096781,970,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007144"
"582","CBOVI.g10520","CBOVI.ctg00007_chrI",2676188,2694472,18285,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001068"
"583","CBOVI.g10521","CBOVI.ctg00007_chrI",2679968,2680444,477,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002833"
"584","CBOVI.g10522","CBOVI.ctg00007_chrI",2703894,2705088,1195,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008967"
"585","CBOVI.g10523","CBOVI.ctg00007_chrI",2705683,2706648,966,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008968"
"586","CBOVI.g10524","CBOVI.ctg00007_chrI",2706872,2707870,999,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003531"
"587","CBOVI.g10525","CBOVI.ctg00007_chrI",2708264,2710323,2060,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001672"
"588","CBOVI.g10526","CBOVI.ctg00007_chrI",2710444,2712573,2130,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004629"
"589","CBOVI.g10527","CBOVI.ctg00007_chrI",2712840,2718076,5237,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004624"
"590","CBOVI.g10528","CBOVI.ctg00007_chrI",2720616,2721494,879,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014575"
"591","CBOVI.g10529","CBOVI.ctg00007_chrI",2729582,2732342,2761,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013837"
"592","CBOVI.g1053","CBOVI.ctg00001_chrV",5098125,5102611,4487,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007143"
"593","CBOVI.g10530","CBOVI.ctg00007_chrI",2735398,2737400,2003,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002830"
"594","CBOVI.g10531","CBOVI.ctg00007_chrI",2740033,2741930,1898,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000908"
"595","CBOVI.g10532","CBOVI.ctg00007_chrI",2742135,2745535,3401,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002831"
"596","CBOVI.g10533","CBOVI.ctg00007_chrI",2745834,2750558,4725,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003656"
"597","CBOVI.g10534","CBOVI.ctg00007_chrI",2750651,2752960,2310,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010672"
"598","CBOVI.g10535","CBOVI.ctg00007_chrI",2753172,2756723,3552,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007851"
"599","CBOVI.g10536","CBOVI.ctg00007_chrI",2756824,2760599,3776,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011556"
"600","CBOVI.g10537","CBOVI.ctg00007_chrI",2760634,2763635,3002,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001233"
"601","CBOVI.g10538","CBOVI.ctg00007_chrI",2766838,2769509,2672,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007850"
"602","CBOVI.g10539","CBOVI.ctg00007_chrI",2770587,2774585,3999,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007849"
"603","CBOVI.g1054","CBOVI.ctg00001_chrV",5104985,5106492,1508,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0014803"
"604","CBOVI.g10540","CBOVI.ctg00007_chrI",2774865,2776253,1389,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007848"
"605","CBOVI.g10541","CBOVI.ctg00007_chrI",2777295,2780597,3303,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005254"
"606","CBOVI.g10542","CBOVI.ctg00007_chrI",2783490,2785238,1749,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006976"
"607","CBOVI.g10543","CBOVI.ctg00007_chrI",2785776,2789590,3815,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004314"
"608","CBOVI.g10544","CBOVI.ctg00007_chrI",2790187,2795638,5452,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015323"
"609","CBOVI.g10545","CBOVI.ctg00007_chrI",2796867,2800582,3716,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007844"
"610","CBOVI.g10546","CBOVI.ctg00007_chrI",2801281,2802693,1413,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007845"
"611","CBOVI.g10547","CBOVI.ctg00007_chrI",2803332,2803989,658,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007846"
"612","CBOVI.g10548","CBOVI.ctg00007_chrI",2804126,2806615,2490,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0007847"
"613","CBOVI.g10549","CBOVI.ctg00007_chrI",2807490,2812069,4580,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009515"
