"","gene_id","seqnames","start","end","width","strand","source","type","score","phase","gene_version","gene_source","gene_biotype","transcript_id","transcript_source","transcript_biotype","exon_number","exon_id","protein_id","Orthogroup"
"3331","Sp34_10327200","Sp34_Chr1",19230500,19231536,1037,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000299"
"3332","Sp34_10327300","Sp34_Chr1",19232635,19237050,4416,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004900"
"3333","Sp34_10327410","Sp34_Chr1",19237281,19237666,386,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004899"
"3334","Sp34_10327420","Sp34_Chr1",19237874,19242548,4675,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004899"
"3335","Sp34_10327430","Sp34_Chr1",19243799,19246553,2755,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002370"
"3336","Sp34_10327440","Sp34_Chr1",19249814,19252264,2451,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000881"
"3337","Sp34_10327500","Sp34_Chr1",19253180,19253818,639,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000036"
"3338","Sp34_10327600","Sp34_Chr1",19258354,19261135,2782,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3339","Sp34_10327700","Sp34_Chr1",19262541,19266737,4197,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012438"
"3340","Sp34_10327800","Sp34_Chr1",19270915,19272204,1290,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3341","Sp34_10327900","Sp34_Chr1",19272762,19273561,800,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008700"
"3342","Sp34_10328000","Sp34_Chr1",19279784,19284948,5165,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008701"
"3343","Sp34_10328100","Sp34_Chr1",19287833,19291223,3391,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004525"
"3344","Sp34_10328200","Sp34_Chr1",19291812,19294502,2691,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0021760"
"3345","Sp34_10328300","Sp34_Chr1",19296097,19302053,5957,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0021760"
"3346","Sp34_10328400","Sp34_Chr1",19302223,19305712,3490,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000551"
"3347","Sp34_10328510","Sp34_Chr1",19306303,19308569,2267,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012164"
"3348","Sp34_10328600","Sp34_Chr1",19310999,19312193,1195,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002628"
"3349","Sp34_10328700","Sp34_Chr1",19312577,19315209,2633,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001133"
"3350","Sp34_10328800","Sp34_Chr1",19315747,19316796,1050,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003424"
"3351","Sp34_10328910","Sp34_Chr1",19316954,19332602,15649,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009518"
"3352","Sp34_10329000","Sp34_Chr1",19325368,19329549,4182,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003362"
"3353","Sp34_10329310","Sp34_Chr1",19332935,19338960,6026,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004324"
"3354","Sp34_10329400","Sp34_Chr1",19339157,19340117,961,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002069"
"3355","Sp34_10329500","Sp34_Chr1",19344164,19347441,3278,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004774"
"3356","Sp34_10329600","Sp34_Chr1",19350310,19351387,1078,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013337"
"3357","Sp34_10329700","Sp34_Chr1",19353553,19354896,1344,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000588"
"3358","Sp34_10329800","Sp34_Chr1",19356891,19357705,815,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000418"
"3359","Sp34_10329900","Sp34_Chr1",19357828,19358800,973,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000418"
"3360","Sp34_10330000","Sp34_Chr1",19359436,19362746,3311,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004774"
"3361","Sp34_10330100","Sp34_Chr1",19368222,19369003,782,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009516"
"3362","Sp34_10330200","Sp34_Chr1",19375589,19376053,465,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000743"
"3363","Sp34_10330300","Sp34_Chr1",19376559,19380023,3465,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001386"
"3364","Sp34_10330400","Sp34_Chr1",19381696,19382490,795,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009514"
"3365","Sp34_10330500","Sp34_Chr1",19382656,19385378,2723,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003262"
"3366","Sp34_10330600","Sp34_Chr1",19385499,19388765,3267,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001032"
"3367","Sp34_10330700","Sp34_Chr1",19395809,19397811,2003,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002289"
"3368","Sp34_10330800","Sp34_Chr1",19399045,19399354,310,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015684"
"3369","Sp34_10330900","Sp34_Chr1",19399711,19400500,790,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004530"
"3370","Sp34_10331000","Sp34_Chr1",19406361,19416293,9933,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009513"
"3371","Sp34_10331100","Sp34_Chr1",19416450,19418614,2165,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009512"
"3372","Sp34_10331210","Sp34_Chr1",19420368,19420701,334,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000588"
"3373","Sp34_10331310","Sp34_Chr1",19420965,19423953,2989,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009511"
"3374","Sp34_10331400","Sp34_Chr1",19426295,19428321,2027,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000588"
"3375","Sp34_10331500","Sp34_Chr1",19428732,19429788,1057,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012167"
"3376","Sp34_10331600","Sp34_Chr1",19430023,19432729,2707,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003363"
"3377","Sp34_10331610","Sp34_Chr1",19433037,19434167,1131,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018727"
"3378","Sp34_10331700","Sp34_Chr1",19434398,19435485,1088,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009524"
"3379","Sp34_10331800","Sp34_Chr1",19435976,19439298,3323,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0009523"
"3380","Sp34_10331900","Sp34_Chr1",19439813,19443305,3493,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013341"
"3381","Sp34_10332000","Sp34_Chr1",19444496,19446101,1606,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001023"
"3382","Sp34_10332100","Sp34_Chr1",19447097,19448880,1784,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012338"
"3383","Sp34_10332210","Sp34_Chr1",19449034,19450550,1517,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010034"
"3384","Sp34_10332310","Sp34_Chr1",19454680,19461006,6327,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010035"
"3385","Sp34_10332320","Sp34_Chr1",19461154,19473783,12630,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010036"
"3386","Sp34_10332400","Sp34_Chr1",19474636,19479157,4522,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002011"
"3387","Sp34_10332500","Sp34_Chr1",19479454,19479983,530,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001954"
"3388","Sp34_10332600","Sp34_Chr1",19480791,19484661,3871,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012437"
"3389","Sp34_10332710","Sp34_Chr1",19491379,19502598,11220,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001267"
"3390","Sp34_10332720","Sp34_Chr1",19503363,19506768,3406,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001267"
"3391","Sp34_10332800","Sp34_Chr1",19509905,19512142,2238,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001559"
"3392","Sp34_10332900","Sp34_Chr1",19513233,19520828,7596,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010296"
"3393","Sp34_10333000","Sp34_Chr1",19532421,19539189,6769,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010297"
"3394","Sp34_10333100","Sp34_Chr1",19542365,19548859,6495,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010298"
"3395","Sp34_10333200","Sp34_Chr1",19550133,19550666,534,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000024"
"3396","Sp34_10333300","Sp34_Chr1",19552800,19553223,424,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012436"
"3397","Sp34_10333400","Sp34_Chr1",19553354,19562175,8822,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004977"
"3398","Sp34_10333500","Sp34_Chr1",19562479,19564097,1619,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0013474"
"3399","Sp34_10333600","Sp34_Chr1",19567522,19568736,1215,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016353"
"3400","Sp34_10333710","Sp34_Chr1",19568942,19583132,14191,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010295"
"3401","Sp34_10333800","Sp34_Chr1",19586320,19588505,2186,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000591"
"3402","Sp34_10333900","Sp34_Chr1",19590832,19592389,1558,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000591"
"3403","Sp34_10334000","Sp34_Chr1",19593307,19594864,1558,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000591"
"3404","Sp34_10334100","Sp34_Chr1",19595531,19596559,1029,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000047"
"3405","Sp34_10334200","Sp34_Chr1",19598327,19600207,1881,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000003"
"3406","Sp34_10334300","Sp34_Chr1",19600265,19605097,4833,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000947"
"3407","Sp34_10334400","Sp34_Chr1",19607051,19608099,1049,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000101"
"3408","Sp34_10334500","Sp34_Chr1",19609423,19610682,1260,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015036"
"3409","Sp34_10334600","Sp34_Chr1",19611537,19612216,680,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3410","Sp34_10334700","Sp34_Chr1",19613661,19615161,1501,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000591"
"3411","Sp34_10334800","Sp34_Chr1",19616649,19618150,1502,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000591"
"3412","Sp34_10334900","Sp34_Chr1",19618871,19620292,1422,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000301"
"3413","Sp34_10335000","Sp34_Chr1",19632091,19641198,9108,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010292"
"3414","Sp34_10335100","Sp34_Chr1",19645274,19651088,5815,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010293"
"3415","Sp34_10335210","Sp34_Chr1",19652087,19671230,19144,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0010294"
"3416","Sp34_10335400","Sp34_Chr1",19688673,19695061,6389,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004975"
"3417","Sp34_10335500","Sp34_Chr1",19696308,19702465,6158,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3418","Sp34_10335600","Sp34_Chr1",19718547,19721187,2641,"+","WormBase","gene",NA,NA,"1","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA
"3419","Sp34_10335700","Sp34_Chr1",19721958,19723973,2016,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012435"
"3420","Sp34_10335800","Sp34_Chr1",19724144,19728140,3997,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0016427"
"3421","Sp34_10335900","Sp34_Chr1",19739761,19741309,1549,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008431"
"3422","Sp34_10336000","Sp34_Chr1",19744205,19749089,4885,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002982"
"3423","Sp34_10336100","Sp34_Chr1",19752643,19756801,4159,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011788"
"3424","Sp34_10336200","Sp34_Chr1",19757125,19763102,5978,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008430"
"3425","Sp34_10336300","Sp34_Chr1",19763195,19763971,777,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018877"
"3426","Sp34_10336400","Sp34_Chr1",19768571,19773349,4779,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008428"
"3427","Sp34_10336500","Sp34_Chr1",19773603,19774191,589,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008427"
"3428","Sp34_10336600","Sp34_Chr1",19776219,19778005,1787,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011787"
"3429","Sp34_10336700","Sp34_Chr1",19782558,19789533,6976,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008426"
"3430","Sp34_10336800","Sp34_Chr1",19789741,19791523,1783,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004473"
"3431","Sp34_10336900","Sp34_Chr1",19793894,19796442,2549,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008425"
"3432","Sp34_10337000","Sp34_Chr1",19796867,19802584,5718,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008424"
"3433","Sp34_10337100","Sp34_Chr1",19804139,19804597,459,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3434","Sp34_10337200","Sp34_Chr1",19804692,19811694,7003,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008423"
"3435","Sp34_10337300","Sp34_Chr1",19813817,19822931,9115,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011786"
"3436","Sp34_10337400","Sp34_Chr1",19823439,19824419,981,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008422"
"3437","Sp34_10337500","Sp34_Chr1",19834134,19839391,5258,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008421"
"3438","Sp34_10337600","Sp34_Chr1",19839457,19839903,447,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0015038"
"3439","Sp34_10337700","Sp34_Chr1",19840174,19844614,4441,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011785"
"3440","Sp34_10337800","Sp34_Chr1",19845029,19845935,907,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003232"
"3441","Sp34_10337900","Sp34_Chr1",19847924,19851927,4004,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003231"
"3442","Sp34_10338000","Sp34_Chr1",19852825,19856395,3571,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004472"
"3443","Sp34_10338100","Sp34_Chr1",19856921,19860758,3838,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004471"
"3444","Sp34_10338210","Sp34_Chr1",19863118,19865316,2199,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004472"
"3445","Sp34_10338220","Sp34_Chr1",19863531,19865316,1786,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004472"
"3446","Sp34_10338300","Sp34_Chr1",19865976,19869792,3817,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004471"
"3447","Sp34_10338400","Sp34_Chr1",19874181,19875263,1083,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008420"
"3448","Sp34_10338500","Sp34_Chr1",19877680,19878400,721,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017150"
"3449","Sp34_10338600","Sp34_Chr1",19878927,19886363,7437,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008419"
"3450","Sp34_10338700","Sp34_Chr1",19886447,19889277,2831,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008418"
"3451","Sp34_10338800","Sp34_Chr1",19889858,19893340,3483,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008417"
"3452","Sp34_10338900","Sp34_Chr1",19893975,19906996,13022,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008416"
"3453","Sp34_10339000","Sp34_Chr1",19908092,19908352,261,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3454","Sp34_10339100","Sp34_Chr1",19908601,19911745,3145,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000000"
"3455","Sp34_10339200","Sp34_Chr1",19917001,19923838,6838,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3456","Sp34_10339300","Sp34_Chr1",19924977,19926880,1904,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003230"
"3457","Sp34_10339400","Sp34_Chr1",19927948,19932948,5001,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0018878"
"3458","Sp34_10339500","Sp34_Chr1",19934190,19940256,6067,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0008415"
"3459","Sp34_10339600","Sp34_Chr1",19942500,19943745,1246,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011161"
"3460","Sp34_10339700","Sp34_Chr1",19944521,19944922,402,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3461","Sp34_10339800","Sp34_Chr1",19946389,19947712,1324,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011160"
"3462","Sp34_10339900","Sp34_Chr1",19948382,19956921,8540,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3463","Sp34_10340000","Sp34_Chr1",19965205,19969639,4435,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0003655"
"3464","Sp34_10340100","Sp34_Chr1",19970105,19970871,767,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0005552"
"3465","Sp34_10340200","Sp34_Chr1",19972543,19973195,653,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,NA
"3466","Sp34_10340300","Sp34_Chr1",19974444,19975825,1382,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006779"
"3467","Sp34_10340410","Sp34_Chr1",19976608,19982784,6177,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006778"
"3468","Sp34_10340500","Sp34_Chr1",19983586,19986860,3275,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001386"
"3469","Sp34_10340600","Sp34_Chr1",19988248,19990872,2625,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0001386"
"3470","Sp34_10340700","Sp34_Chr1",19992343,19993546,1204,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0004126"
"3471","Sp34_10340800","Sp34_Chr1",19995147,19996881,1735,"+","WormBase","gene",NA,NA,"1","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA
"3472","Sp34_10340900","Sp34_Chr1",19998124,20005899,7776,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002684"
"3473","Sp34_10341000","Sp34_Chr1",20007272,20008748,1477,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002107"
"3474","Sp34_10341100","Sp34_Chr1",20011287,20014568,3282,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0012979"
"3475","Sp34_10341200","Sp34_Chr1",20025541,20027882,2342,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006777"
"3476","Sp34_10341310","Sp34_Chr1",20029171,20034497,5327,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0002448"
"3477","Sp34_10341410","Sp34_Chr1",20038435,20042181,3747,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006776"
"3478","Sp34_10341500","Sp34_Chr1",20044153,20044671,519,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0017403"
"3479","Sp34_10341600","Sp34_Chr1",20054967,20055605,639,"-","WormBase","gene",NA,NA,"1","WormBase","pseudogene",NA,NA,NA,NA,NA,NA,NA
"3480","Sp34_10341700","Sp34_Chr1",20055644,20055877,234,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0000042"
"3481","Sp34_10341800","Sp34_Chr1",20056838,20063520,6683,"+","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006775"
"3482","Sp34_10341900","Sp34_Chr1",20063763,20065365,1603,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0011164"
"3483","Sp34_10342000","Sp34_Chr1",20065968,20067092,1125,"-","WormBase","gene",NA,NA,"1","WormBase","protein_coding",NA,NA,NA,NA,NA,NA,"OG0006774"
